CVE_GEOAGE,closeness,betweenness
0901100010217,1.0812082888757e-11,4788815.5627876
0901100011323,1.07074445864221e-11,5788626.55222473
090110001154A,1.14829887382602e-11,8991734.55106325
090110011072A,9.25550873291482e-12,1986938.11063623
0901100111037,9.32097395866215e-12,1787032.44575791
0901100111041,9.36143840235932e-12,3861203.00944078
0901100211003,9.71138685651819e-12,2583746.53757819
090110021115A,9.58261351142375e-12,1966329.58325737
0901100210787,9.57159361240649e-12,6182231.13324097
0901100210791,9.78024675894649e-12,3587105.20037298
0901100211018,9.76787984580638e-12,3595346.52844942
0901100211022,9.68494791511677e-12,3927111.62628691
0901100240749,9.28754734651806e-12,3640559.3358255
0901100241183,9.32363026559285e-12,2365969.61764088
0901100241408,9.49132079776859e-12,4007874.74143293
0901100240734,9.34081640611847e-12,3709794.884503
0901100261164,1.06165728629269e-11,9962139.54937077
090110026097A,1.05342111560858e-11,4495562.9418644
0901100260965,1.05846919082617e-11,5122471.65429604
0901200010040,9.98209233417497e-12,4733648.85013102
0901200010248,1.08328768756239e-11,6427865.48432121
0901200010642,9.91166383135594e-12,4415099.87652587
0901200010981,1.05998990002402e-11,6428703.08518733
0901200011034,1.03917365197406e-11,4873493.4386127
0901200010515,9.78228037137866e-12,3315558.14356639
0901200010661,9.95854377916713e-12,5289463.14488834
0901200010888,9.98195924646836e-12,3901816.52429813
0901200010178,1.04774880036079e-11,3604706.10390783
090120001102A,1.03584032683385e-11,8544389.9015288
0901200012259,1.0149515816274e-11,3587610.43230953
0901200010229,1.08118721853582e-11,7087350.2302627
0901200010727,1.07419187503807e-11,5850757.30753139
0901200011937,1.08275079070815e-11,7554886.23496146
0901200010479,1.07832797343939e-11,9614933.05253222
0901200011636,9.78559006433318e-12,2330001.98919698
090120001077A,9.61601723761721e-12,2955348.39585623
0901200010676,1.02796571317782e-11,6889606.56447692
0901200011513,9.61877690251394e-12,2293734.90403596
0901200011462,9.79693277413626e-12,4262156.2588451
0901200010939,1.0271015440208e-11,7830807.61623359
0901200010464,1.07636588422452e-11,10648905.4079086
0901200010591,1.07940688039226e-11,7227638.62021279
090120001020A,1.08896155278277e-11,7457552.94330946
0901200010233,1.08506612318771e-11,6539697.99480982
0901200011918,1.08541889696967e-11,6812340.36789127
0901200012174,1.0837171538398e-11,8560808.14003317
0901200011975,1.08199695346605e-11,9343014.09821629
090120001198A,1.08063019058852e-11,13475234.8210957
0901200012070,1.02370932083132e-11,6346433.52738257
0901200010021,1.01263314989688e-11,6543250.32043071
0901200011640,9.78040527878901e-12,2914962.70620792
0901200010498,1.08217123120338e-11,10056405.1934949
0901200011602,9.62242586022783e-12,2497690.49862504
0901200011994,1.0829167349761e-11,11479145.6680625
0901200010267,1.0858486488715e-11,6989044.11501315
0901200010214,1.08044606227601e-11,8183552.49913172
0901200010445,1.06947601275353e-11,7737928.1923428
0901200010163,1.05485436955414e-11,7250839.2331807
090120001173A,9.61030669841709e-12,2170664.73223634
0901200012102,1.030090876802e-11,5348060.06997216
0901200012189,9.91266656053423e-12,3273310.20693139
0901200010534,1.06428583810198e-11,5237346.73229906
0901200010958,1.04212603697722e-11,8902523.40313935
0901200010996,1.06137706844276e-11,5012255.04637925
0901200011299,9.68127933226623e-12,2820366.0853046
0901200010394,1.05037847597362e-11,6125905.98313891
0901200010816,9.75104445767157e-12,4350800.03108283
0901200011388,9.9810876426749e-12,4482875.03223053
0901200010341,9.99644318804856e-12,5823158.3147078
0901200012085,1.00716880362782e-11,4688635.70246513
0901200011509,9.51542748573418e-12,2167312.21927756
0901200011212,9.53843741362891e-12,2431637.04688826
0901200011176,1.01134604395726e-11,6096447.38302023
0901200010869,9.85424977963787e-12,3654839.28102011
0901200010712,1.07632732262887e-11,7102893.33114413
0901200010977,1.05561766647958e-11,8822290.51599624
0901200010587,1.08000995884708e-11,4363033.22572127
0901200012136,1.01719031273078e-11,3373042.5377022
0901200012352,9.64627209741113e-12,2924388.63027281
090120001091A,1.02003602317197e-11,7954296.8420402
0901200010801,9.72795299311862e-12,3217021.89361611
090120001159A,9.77097280240524e-12,3156830.27349112
0901200010303,9.86171470908617e-12,3686617.51901903
0901200010746,1.0722673823987e-11,14466944.8010717
0901200010708,1.07312102309436e-11,8417480.504118
0901200011922,1.08232568686629e-11,6582679.30076513
0901200010799,9.72233677661329e-12,2935023.74887948
0901200011015,1.03190255387116e-11,8062009.44900408
0901200011000,1.06455532461238e-11,8292710.16629359
0901200011570,9.85657373764448e-12,4262276.42856157
0901200010943,1.03582252631909e-11,7511057.0684104
0901200011316,9.85032651951605e-12,3427093.87084603
0901200010854,9.89566017185045e-12,3980622.45472731
0901200010638,9.8843922362152e-12,3911192.37734947
0901200010144,1.04501254854572e-11,4900700.52915906
0901200011621,9.71223056337165e-12,2726170.65745019
0901200012009,9.99984361183769e-12,4284958.05864564
0901200010572,1.076881539196e-11,7783635.63558609
0901200010017,1.00783616548278e-11,5357528.80263877
0901200011369,1.00248825346898e-11,5371792.70901862
0901200010337,9.94635917168643e-12,4571331.46690056
0901200012066,1.01196876490701e-11,5752682.63223776
0901200010322,9.93928228738854e-12,3827993.52733605
0901200010318,9.88951894477319e-12,3644729.51747806
090120001052A,9.8423837099049e-12,3502653.25887898
0901200010604,9.69723330926236e-12,4176101.32592097
0901200010500,9.70361614110387e-12,3409932.91368481
0901200012051,9.61858875657868e-12,2232276.42204075
0901200012047,9.56107603643405e-12,2074906.9226006
0901200011443,9.73402083445625e-12,3462567.66881866
0901200010820,9.81719517114153e-12,4455914.46630156
090120001084A,9.85025903178642e-12,3687393.08849341
0901200010657,9.93998688491674e-12,4820978.51435245
0901200011481,9.70564764433343e-12,2702678.93421712
0901200011439,9.75310145641649e-12,4106882.51028275
0901200011960,1.02329076764027e-11,5930753.31343613
0901200010093,1.04097099680835e-11,8750418.66293183
0901200010375,1.04018456803219e-11,9698468.86032705
0901200010360,1.03308403605102e-11,6185786.07736669
0901200010924,1.02297261152864e-11,6697239.26783494
0901200010074,1.03483241754735e-11,6066084.26205272
0901200010680,1.03438653172834e-11,7665182.82021667
0901200010106,1.04843997767379e-11,8581680.68067568
090120001013A,1.0505410679828e-11,5769110.98542368
0901200010159,1.05060529487372e-11,4870899.9754262
0901200010407,1.05340194229076e-11,6369943.66122918
0901200010182,1.05820023142987e-11,5633489.59924657
0901200012193,9.93924854386104e-12,4224587.88356521
0901200010430,1.06386717574032e-11,7435362.81501979
090120001045A,1.07400679945237e-11,7798224.98172248
0901200010549,1.06703339532366e-11,4382036.6315943
0901200010962,1.04743437481836e-11,10745983.9830688
0901200010426,1.05655677017687e-11,7532860.99296282
0901200011104,1.02259576957595e-11,6039641.07738759
0901200011072,1.01599601584658e-11,4995470.05504534
0901200012278,9.85556487865512e-12,1132725.52885441
0901200011547,1.00144922595158e-11,4657375.09394593
0901200011424,9.96016437554188e-12,2460522.93876924
0901200011142,1.00832347105024e-11,3449419.76385094
0901200010197,1.087482712844e-11,9583663.27802259
0901200012282,9.97923828220853e-12,2650329.11810758
0901200011123,1.01909463987001e-11,4461235.59791809
0901200010905,1.00950511034193e-11,5564318.2891198
090120001216A,1.08505693558743e-11,9014825.0098049
0901200010765,1.0597605023371e-11,5072332.57205851
0901200010411,1.05836860562671e-11,8071763.0650674
0901200011053,1.02912939527158e-11,3096062.33034953
0901200011068,1.05522873144484e-11,10258833.9358225
0901200012121,1.03861853697157e-11,4662571.92662484
0901200012140,1.02048349160961e-11,3352413.14955083
0901200012155,1.00937961369761e-11,4803969.38830569
0901200012263,1.01286540624657e-11,5147079.65288279
0901200011157,1.01730884917282e-11,5827557.95433855
0901200011161,1.00428022459606e-11,3514388.92252385
0901200011566,1.00681148681707e-11,3878961.04317154
0901200012456,9.83569180662451e-12,3819616.26034907
0901200012441,9.73858918498439e-12,3271477.06782768
0901200011195,9.86742626923504e-12,3492905.36417812
0901200011744,1.00093219024302e-11,3958244.9157141
0901200012244,1.02077966535327e-11,4799813.99715397
0901200011941,1.08142534458392e-11,9774153.93196092
0901200010553,1.06681800679185e-11,5242416.97874391
0901200010568,1.07200814829563e-11,6642193.95491249
0901200011903,1.04430882325836e-11,5982872.19498425
0901200011890,1.04328773205533e-11,9006404.47376502
0901200010619,9.79192976853362e-12,4545853.30853424
0901200011956,1.02818940908027e-11,5526874.05891781
0901200011496,9.54709802751053e-12,2327639.15497151
0901200011091,1.02604963411986e-11,6541791.88119077
0901200010892,1.00331568403071e-11,5579736.88106868
0901200010784,9.68883225717033e-12,2919119.90736288
0901200010835,9.83010498783553e-12,4134127.20061639
0901200011585,9.84627935312381e-12,3473593.56343897
090120001223A,9.96813783219097e-12,1854333.88830765
0901200012206,9.44591556105681e-12,1547917.31037686
0901200011119,1.01216644730547e-11,4065603.82788504
0901200011617,9.48413556197193e-12,1793387.74124172
0901200012333,9.41389193692794e-12,1434800.98054299
0901200011655,9.58054396689279e-12,2289809.62206234
0901200010483,1.08026002749937e-11,6332268.34608478
0901200012210,9.4906551762008e-12,2321690.87647664
0901200011087,1.02222710320228e-11,4376285.80947972
0901200010623,9.84275235083053e-12,4030037.162168
0901200012225,1.00229282167829e-11,2154655.35888525
0901200012013,9.85424683080813e-12,2810176.99348089
0901200010125,1.04837580837705e-11,5339723.69918805
0901200012348,9.5761887918951e-12,2272246.88248053
0901200010731,1.07390757115521e-11,7421421.87383992
0901200011458,9.75598715921817e-12,4010086.42591605
0901200011477,9.65226782853646e-12,2492247.76207063
0901200010750,1.0787171410488e-11,5667928.64181983
0901200192475,9.02027077803616e-12,2334184.9437083
0901200192460,8.83469906198928e-12,1713627.05174532
0901200262437,8.68625788475281e-12,949551.182084663
0901200262329,9.50453398281632e-12,3633352.73646801
0901200262297,9.35434279784111e-12,3168139.44132999
0901200261693,9.25001794577209e-12,2735081.92808737
0901200261674,8.70919648160881e-12,1167209.5467942
0901200261689,8.73883608499064e-12,1478580.78812674
0901200262403,8.77197854020774e-12,1432396.99065525
0901200262418,8.93768547627017e-12,1863000.11780662
0901200261532,8.68908203842767e-12,1105636.2648334
0901200261710,9.00254132535039e-12,2052027.80086769
090120026166A,8.81948025012915e-12,1358518.75812568
0901200261706,8.80389682798073e-12,1420678.57862591
0901200261528,8.69761257627158e-12,1234525.03285283
0901200272028,9.11338342238191e-12,1875279.53738733
090120027230A,9.16440517773209e-12,1564361.67961674
090120027180A,9.34100356513343e-12,2505491.44816
0901200271763,9.18828674347686e-12,1985793.59420899
0901200271797,9.008372311034e-12,1074204.86548141
0901200271778,9.1937120730896e-12,2354529.7244953
0901200272032,9.09996755154188e-12,1861063.80593031
0901200271782,9.17292890579134e-12,1828227.34287308
0901200272422,9.17573774956497e-12,1575315.56842452
0901300011366,9.82779913121961e-12,4484407.06181583
0901300010739,9.76586259738102e-12,3616711.97829197
0901300010654,9.52048353698775e-12,3876147.18402853
0901300011309,9.79526984063662e-12,3155966.52013273
0901300010067,1.0418947834695e-11,5492762.38675718
0901300011243,1.06884642532011e-11,10704009.948653
0901300011474,9.18578623581868e-12,1558763.62895194
0901300010813,9.81042925280538e-12,2313404.04917055
0901300010809,9.802830850816e-12,3205273.18866586
0901300010601,9.61303510623007e-12,2778820.79348546
090130001064A,9.46523153807915e-12,2212653.40491669
0901300010777,9.57347921892575e-12,3134098.44965068
0901300010353,9.79907563594026e-12,7067969.07469825
0901300011169,9.80949799714983e-12,3926121.00409963
0901300010724,9.57114927574981e-12,4982047.59510697
0901300011101,1.00085415796253e-11,4353150.83420258
0901300011455,9.96561919856665e-12,3563574.60805005
0901300011402,9.78608616244236e-12,2691759.5561262
0901300011120,1.00272241953523e-11,3717373.14990156
0901300011489,9.16883061968047e-12,3805272.8327606
0901300011116,1.0007184595779e-11,3263944.73099709
0901300011563,9.91130038528758e-12,2113404.54885179
0901300010033,1.05816797393645e-11,8599398.47088203
0901300011296,9.61168784596995e-12,2268822.84427154
0901300011046,1.04857535931686e-11,11718363.9280457
0901300011154,9.74385104311739e-12,2976755.24881805
0901300010866,9.98491650283112e-12,3024036.27331236
0901300011421,9.9804663630851e-12,2769548.20239956
0901300010315,1.02248198000219e-11,7801458.86735304
0901300010230,1.01976334017679e-11,5269531.86651743
0901300010086,1.04446503352366e-11,11500527.1869162
0901300011440,9.4985150844569e-12,2121107.79680504
0901300010014,1.05299054471231e-11,7352051.87305742
0901300010851,9.42280498962769e-12,2734379.23823024
0901300010194,1.02661833830125e-11,5987903.09069578
0901300010334,9.99753279937161e-12,4771275.13654688
0901300010245,1.01031080199141e-11,3410486.79640997
0901300010832,9.69463264555668e-12,2674620.43546103
0901300010743,9.69524049671597e-12,2698625.5329979
0901300011510,9.72877083019174e-12,3293066.82320166
0901300011493,9.9443600236525e-12,2155257.71366342
0901300010917,1.02994466455973e-11,5517855.70136839
0901300011135,9.90154541090096e-12,6796785.00151263
0901300010090,1.05215600561932e-11,5074709.26248597
0901300011239,1.06315296036916e-11,11417779.0908134
090130001139A,1.06278926575125e-11,4391019.765719
0901300010300,1.01821350796129e-11,6557788.70615281
0901300011347,1.03385432885742e-11,8453919.27192729
0901300011050,1.04246711867472e-11,4230656.54337014
090130001121A,1.07135991800991e-11,8352546.7320856
0901300010495,9.87410166387917e-12,7627367.48159446
090130001107A,1.04971440636712e-11,9344347.31268407
0901300011065,1.05870520298504e-11,10762802.048181
0901300011385,1.06186981676608e-11,10288809.8016146
0901300010211,1.02857277554418e-11,6720743.9175202
0901300010122,1.01698136052075e-11,3230754.85095568
090130001025A,1.00784315035672e-11,3422156.0811009
0901300011328,1.00142476150722e-11,3006550.30965096
0901300011205,1.00169972225969e-11,2962041.80015872
0901300010368,9.9158698202126e-12,4394344.81893932
090130001071A,9.96357335516035e-12,9810936.04181761
0901300011506,9.67902261059154e-12,2096283.52955232
0901300011525,9.76544529201949e-12,2785446.61037506
0901300010758,9.80054844041099e-12,4021220.99925086
0901300010762,9.71982232080288e-12,4693834.59462225
0901300010508,9.84529969902875e-12,3730668.81694038
0901300010847,9.71329647104222e-12,4139195.09667976
090130001146A,9.57771549268928e-12,3746299.26033282
0901300011173,9.75620544298125e-12,3099425.68970931
0901300011436,9.62615351455113e-12,3109939.79890124
0901300010828,9.95029060743757e-12,3514515.4973908
0901300010885,9.56781772062499e-12,3251106.66894195
0901300010669,9.27032998682988e-12,2099475.60734407
090130001057A,1.0182145401036e-11,12629718.8296093
0901300010461,9.75948838608408e-12,3424577.55164317
0901300011417,9.80835786913337e-12,3291159.35453732
0901300010160,1.0359911715131e-11,10206443.3617309
0901300010175,1.03208114738549e-11,7718344.80773048
0901300010705,9.84366103009551e-12,5005095.80401636
0901300011313,1.01821306726426e-11,5300733.46973091
0901300010565,1.01516026344198e-11,7061803.3245346
0901300010550,1.01692940451512e-11,6563362.30185128
0901300010480,9.85206161999867e-12,4361801.04507633
0901300011224,1.06756251890882e-11,8436408.55551051
0901300011262,1.06460518472259e-11,4869237.08871167
0901300010029,1.06370752186252e-11,9160638.53420084
0901300011332,1.03514680919639e-11,5453887.99908202
0901300010207,1.03001767791308e-11,6828763.79225069
090130001018A,1.02985735429055e-11,6186552.18466335
0901300010283,1.02056226972129e-11,4639757.41159538
0901300010404,1.00958936381081e-11,6733403.59796913
0901300010298,1.02045764265588e-11,4598862.8118719
0901300010372,1.00482246639829e-11,4307268.34185855
0901300010226,1.02156328306827e-11,6504605.46279832
0901300010137,1.01276077106392e-11,5792468.79291474
