CVE_GEOAGE,AMPLIACION,ANDADOR,AVENIDA,BOULEVARD,CALLE,CALLEJON,CALZADA,CARRETERA,CERRADA,CIRCUITO,CONTINUACION,CORREDOR,DIAGONAL,EJE VIAL,OTRO,PASAJE,PEATONAL,PERIFERICO,PRIVADA,PROLONGACION,RETORNO,VIADUCTO,street_density
0900300010906,0,792.025652841782,1.42930535490362,0,13.9270196055418,0,385.509902263374,0,11.0389048460745,0,0,0,0,427.391645280867,0,0,0,0,0,0,0,0,0.0108475217782898
0900300011340,0,1252.50568356375,0,0,17.5920247648949,0,0,0,0,0,0,0,0,128.21749358426,0,0,0,0,0,0,0,0,0.028842006254947
0900300011355,0,994.636866359447,0,0,11.3615159939946,0,404.785397376543,0,0,0,0,0,0,96.163120188195,0,0,0,0,0,0,0,0,0.0304177813186445
0900300010713,0,0,37.161939227494,0,10.2620144461887,0,1002.32574588477,0,33.1167145382236,0,0,0,0,64.10874679213,0,0,0,0,106.167175770454,0,0,0,0.0200459793624024
0900300011285,0,363.121395655036,4.90047550252668,0,6.9111525862087,0,0,0,3.15397281316415,0,0,0,0,54.9503543932543,0,0,2045.35607675906,0,13.0000623392393,0,0,0,0.028188972453308
090030001129A,0,287.339539170507,0,0,9.08921279519569,0,46.2611882716049,0,13.2466858152894,0,0,0,0,0,0,0,0,0,25.0251200030357,0,0,0,0.0255131100197135
0900300011321,0,410.485055957867,0,0,8.79601238244744,0,0,0,3.15397281316415,0,0,0,0,73.2671391910057,0,0,1278.34754797441,0,26.0001246784786,0,765.86544602938,0,0.0293708853128089
0900300011779,0,0,8.57583212942169,0,4.10480577847547,0,231.305941358025,0,4.41556193842981,0,0,0,0,0,0,0,0,0,2.27501090936688,0,0,0,0.00846736509535871
0900300010662,0,221.030414746544,3.43033285176868,0,27.8540392110836,0,0,0,22.0778096921491,0,0,0,0,0,0,0,0,0,6.82503272810063,0,0,0,0.0163626866546365
0900300010658,0,0,23.5835383559097,0,40.6815572688194,0,0,0,27.5972621151863,0,0,0,0,0,0,0,0,0,19.9063454569602,0,0,0,0.0186271225630386
0900300010785,0,0,5.14549927765302,0,32.2520454023073,42.3407485875706,0,0,17.6622477537193,0,0,0,0,0,0,0,0,0,15.9250763655681,0,0,0,0.0257953777885439
0900300011317,0,284.181961816985,6.12559437815835,0,3.76971959247747,0,0,0,0,0,0,0,0,36.6335695955029,0,0,1534.0170575693,0,3.25001558480982,0,510.576964019587,0,0.0256817079065458
0900300011764,0,0,28.5861070980723,0,7.81867767328661,0,0,0,14.718539794766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0112450965853525
090030001015A,0,0,29.1578292400338,0,25.8016363218458,127.022245762712,0,0,17.6622477537193,0,0,0,0,0,0,0,0,0,9.10004363746751,0,0,0,0.0144398049658743
0900300011251,0,73.6768049155146,0,0,8.06301135057682,0,0,0,3.67963494869151,0,0,0,0,21.3695822640433,0,0,6562.18407960199,0,1.8958424244724,0,0,0,0.0321565784600815
0900300010605,0,13.814400921659,18.2236432750211,0,9.71226367228572,0,0,0,24.8375359036677,0,0,0,0,64.10874679213,0,0,894.843283582089,0,18.4844636386059,54.0975397016362,0,0,0.0113136492385005
0900300010516,0,0,2.85861070980723,0,12.2166838645103,0,192.754951131687,0,3.67963494869151,0,0,0,0,42.7391645280867,0,0,0,0,1.8958424244724,0,0,0,0.0210054456270214
0900300010501,0,0,60.0308249059519,0,34.0845479819838,0,0,0,0,0,0,0,0,0,0,0,447.421641791045,0,42.656454550629,0,0,0,0.0255325421133301
0900300011618,0,0,0,446.090029761905,29.8087086294052,0,0,0,0,0,0,0,0,0,0,0,0,0,15.1667393957792,0,0,0,0.0288599213873527
0900300011228,0,0,0,0,5.86400825496496,0,771.019804526749,0,0,0,0,0,0,0,0,0,0,0,3.7916848489448,0,0,0,0.0179936585450718
0900300010959,0,0,6.43187409706627,0,29.6865417907601,0,231.305941358025,0,0,0,0,0,0,0,0,0,0,0,25.5938727303774,0,0,0,0.0354956433134029
0900300011232,0,0,24.0123299623807,0,20.2308284796291,0,323.828317901235,0,17.6622477537193,0,0,0,0,0,0,0,0,0,29.5751418217694,0,0,0,0.020330457438751
0900300010179,0,0,0,0,29.3200412748248,0,0,0,0,0,0,0,0,1218.06618905047,0,0,0,0,0,0,0,0,0.0227893969606092
0900300011590,0,36.8384024577573,0,0,8.30734502786703,0,0,0,0,0,0,0,0,0,0,0,0,0,53.0835878852271,0,0,0,0.0142435358503976
0900300011406,0,44.2060829493088,12.0061649811904,0,25.2152354963493,0,0,0,0,0,0,0,0,76.930496150556,0,0,0,0,2.27501090936688,0,0,0,0.0375368283277376
0900300011393,0,331.545622119816,22.8688856784578,0,13.9270196055418,0,77.1019804526749,0,0,0,0,0,0,128.21749358426,0,0,298.281094527363,0,0,0,0,0,0.0416915436651081
0900300011181,0,353.64866359447,0,0,21.1104297178739,0,462.611882716049,0,39.7400574458683,0,0,0,0,333.365483319076,0,0,0,0,0,0,0,0,0.0255223214604681
090030001175A,0,0,0,0,7.9164111442027,0,138.783564814815,0,26.4933716305789,0,0,0,0,0,0,0,357.937313432836,0,20.4750981843019,0,0,0,0.012597478546108
0900300011270,0,221.030414746544,8.57583212942169,0,9.77334709160827,0,0,0,11.0389048460745,0,0,0,0,0,0,0,2087.96766169154,0,17.0625818202516,0,0,0,0.0224031285387075
0900300011266,0,755.187250384025,8.57583212942169,0,3.90933883664331,0,0,0,7.35926989738302,0,0,0,0,0,0,0,3281.09203980099,0,15.1667393957792,0,0,0,0.0322068373493648
0900300011247,0,36.8384024577573,8.57583212942169,0,12.2166838645103,0,0,0,11.0389048460745,0,0,0,0,0,0,0,4772.49751243781,0,9.47921212236199,0,0,0,0.0224924243536317
0900300010588,0,0,45.7377713569157,0,38.6047210118527,0,0,0,0,0,0,0,0,256.43498716852,0,0,0,0,0,0,0,0,0.0247393329069587
0900300010520,0,0,17.1516642588434,0,36.1613842389506,0,0,0,0,0,0,0,0,85.4783290561734,0,0,0,0,0,0,0,0,0.0256319035940884
0900300010535,0,13.814400921659,0,0,12.2777672838329,26.4629678672316,115.652970679012,0,71.7528814994845,0,0,0,0,112.190306886228,0,0,0,0,19.9063454569602,18.0325132338787,0,0,0.0165013768326031
0900300010323,0,36.8384024577573,0,0,16.8590237330243,0,269.856931584362,0,14.718539794766,0,0,0,0,128.21749358426,0,0,0,0,56.8752727341719,0,0,0,0.0218619729877759
0900300010342,0,0,11.4344428392289,0,18.3250257967655,0,115.652970679012,0,7.35926989738302,0,0,0,0,149.587075848303,0,0,0,0,1.8958424244724,0,0,0,0.0184436805240045
0900300010200,0,0,27.8714544206205,0,37.7495531413369,0,0,0,16.5583572691118,0,0,0,0,64.10874679213,0,0,0,0,0,0,0,0,0.0224189166642862
0900300010978,0,0,32.1593704853314,0,31.5190443704367,0,0,0,11.0389048460745,0,0,0,0,0,0,0,0,0,8.53129091012579,0,0,0,0.0213245510426831
0900300010643,0,0,8.57583212942169,0,29.6865417907601,0,0,0,5.51945242303727,0,0,0,0,0,0,0,0,0,5.68752727341719,0,0,0,0.0155417480873463
0900300011637,0,110.515207373272,6.43187409706627,0,3.29850464341779,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9063454569602,0,0,0,0.0164866206646956
0900300011213,0,497.318433179724,0,0,17.8363584421851,0,192.754951131687,0,66.2334290764472,0,0,0,0,341.913316224693,0,0,0,0,9.47921212236199,0,0,0,0.0241097044774385
0900300011069,0,0,2.85861070980723,0,25.4107024381815,0,693.917824074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225713577007048
0900300011694,0,0,0,0,3.42067148206289,0,231.305941358025,0,0,0,0,0,0,128.21749358426,0,0,0,0,0,0,0,0,0.0114322807109268
090030001136A,0,920.960061443933,0,0,13.6826859282516,0,0,0,7.35926989738302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278434855087669
0900300010893,0,0,0,0,16.7124235266501,0,46.2611882716049,0,4.41556193842981,0,0,0,0,256.43498716852,0,0,0,0,4.55002181873375,0,0,0,0.0212999098138388
0900300011730,0,0,12.8637481941325,0,18.6915263127008,0,0,0,66.2334290764472,0,0,0,0,0,0,0,0,0,2.8437636367086,0,0,0,0.039723958040711
0900300011726,0,0,10.7197901617771,0,34.8175490138545,0,0,0,0,0,0,0,0,96.163120188195,0,0,0,0,5.68752727341719,0,0,0,0.0251487975175717
0900300010997,0,0,22.2971635364964,0,31.6656445768108,0,0,0,8.83112387685963,0,0,0,0,0,0,0,0,0,13.6500654562013,28.852021174206,0,0,0.0203663818661918
0900300011020,0,55.2576036866359,13.9357272103103,0,11.178265736027,52.9259357344633,173.479456018519,0,11.0389048460745,0,0,0,0,0,0,0,0,0,5.68752727341719,18.0325132338787,0,0,0.0156536528298125
0900300011016,0,0,0,0,19.6444276541326,127.022245762712,0,0,13.2466858152894,0,0,0,0,0,0,0,0,0,15.9250763655681,28.852021174206,0,0,0.0234127875294494
0900300010817,0,0,21.4395803235542,0,34.0845479819838,0,0,0,5.51945242303727,0,0,0,0,0,0,0,0,0,5.68752727341719,0,0,0,0.0166428741100832
0900300010821,0,0,34.3033285176868,0,53.5090753265553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251179446167819
0900300010840,0,0,0,0,57.907081517779,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.02269283356221
0900300010855,0,73.6768049155146,4.28791606471085,0,25.6550361154717,0,38.5509902263374,0,22.0778096921491,0,0,0,0,0,0,0,0,0,9.47921212236199,0,0,0,0.0189332482681338
0900300010802,0,0,0,0,41.0480577847547,0,0,0,22.0778096921491,0,0,0,0,0,0,0,0,0,45.5002181873375,0,0,0,0.0230098175680183
0900300010639,0,110.515207373272,8.57583212942169,0,38.995654895517,0,0,0,13.2466858152894,0,0,0,0,0,0,0,0,0,27.3001309124025,0,0,0,0.0296347246967614
0900300011162,0,22.1030414746544,54.8853256282988,0,31.958844989559,0,0,0,26.4933716305789,0,0,0,0,0,0,0,0,0,34.1251636405032,0,0,0,0.0218096714565006
0900300010446,0,0,0,0,14.9532210501606,423.407485875706,0,0,70.648991014877,0,0,0,0,205.147989734816,0,0,0,0,22.7501090936688,0,0,0,0.0144020444047326
0900300010291,0,0,53.5989508088856,0,23.8225335357952,0,0,0,16.5583572691118,0,0,0,0,0,0,0,0,0,31.2814000037946,0,0,0,0.0185619008328616
0900300010056,0,0,12.0061649811904,0,16.7124235266501,169.362994350283,0,0,13.2466858152894,0,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.0127721956675064
0900300010183,0,0,0,0,22.7230319879892,0,404.785397376543,0,0,0,0,0,0,384.65248075278,0,0,0,0,2.8437636367086,0,0,0,0.0254016738308767
0900300010624,0,0,34.3033285176868,0,34.2067148206289,0,0,0,58.8741591790642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236779185620876
0900300011302,0,442.060829493088,0,0,3.90933883664331,0,231.305941358025,0,7.35926989738302,0,0,0,0,64.10874679213,0,0,0,0,1.8958424244724,0,0,0,0.0273838645195168
0900300011374,0,1363.02089093702,0,0,9.77334709160827,0,1002.32574588477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0315257797542065
0900300011001,0,41.443202764977,23.5835383559097,0,13.5605190896065,26.4629678672316,0,0,13.7986310575932,0,0,0,0,0,0,0,223.710820895522,0,7.10940909177149,18.0325132338787,0,0,0.0240890864821298
0900300010450,0,0,24.2981910333615,0,21.7456972788284,176.419785781544,0,0,36.7963494869151,0,0,0,0,106.847911320217,0,0,0,0,34.1251636405032,0,0,0,0.0161537739556253
0900300010573,0,0,17.1516642588434,0,21.5711732236211,120.973567393059,0,0,63.079456263283,0,0,0,0,54.9503543932543,0,0,0,0,47.1252259797425,103.042932765021,0,0,0.0144996394789396
0900300010111,0,0,29.1578292400338,0,9.96881403344043,127.022245762712,0,0,30.9089335690087,0,0,0,0,0,0,0,0,0,13.6500654562013,0,0,0,0.0128969979611317
0900300010234,0,0,15.007706226488,0,8.06301135057682,0,0,0,5.51945242303727,0,0,0,0,0,0,0,0,0,17.0625818202516,0,0,0,0.0106487126861321
0900300010249,0,0,23.5835383559097,0,4.76450670715903,0,0,0,5.51945242303727,0,0,0,0,0,0,0,0,0,14.218818183543,0,0,0,0.0104786002741795
0900300010107,0,0,0,0,18.1784255903914,84.6814971751413,0,0,8.83112387685963,0,0,0,0,384.65248075278,0,0,0,0,25.0251200030357,0,0,0,0.01992739162954
0900300010060,0,0,5.35989508088856,0,13.5605190896065,211.703742937853,289.132426697531,0,13.7986310575932,208.844721329046,0,0,0,0,0,0,0,0,19.9063454569602,18.0325132338787,0,0,0.014846530838271
0900300010094,0,0,8.57583212942169,0,17.2255242489596,0,0,0,0,64.2599142550911,0,0,0,512.86997433704,0,0,0,0,0,0,0,0,0.0220119424995396
0900300010075,0,0,1.22511887563167,0,15.7071649686561,90.7301755447942,561.743000440917,0,0,293.759608023274,0,0,0,183.167847977514,0,0,0,0,6.50003116961965,0,0,0,0.0066934639660267
0900300010499,0,0,27.8714544206205,0,20.5240288923774,0,0,0,0,0,0,0,0,320.54373396065,0,0,0,0,150.719472745556,0,0,0,0.025130496338734
0900300011092,0,44.2060829493088,6.86066570353735,0,24.9220350836011,0,601.395447530864,0,22.0778096921491,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110946967238482
0900300011514,0,607.833640552995,0,0,3.90933883664331,0,77.1019804526749,0,3.67963494869151,0,0,0,0,0,0,0,894.843283582089,0,36.0210060649756,0,0,0,0.0285995498858125
090030001150A,0,331.545622119816,0,0,17.2988243521466,0,277.56712962963,0,75.0645529533068,0,0,0,0,0,0,0,0,0,9.10004363746751,0,0,0,0.0246376759681142
0900300011497,0,801.235253456221,0,0,12.4610175418005,0,0,0,0,0,0,0,0,0,0,0,1789.68656716418,0,88.1566727379665,0,0,0,0.0262929276108092
0900300011463,0,0,15.436497832959,0,7.03680990595795,0,138.783564814815,0,8.83112387685963,0,0,0,0,0,0,0,0,0,2.27501090936688,0,0,0,0.0081007604039165
0900300011478,0,745.977649769585,0,0,10.2620144461887,0,0,0,0,0,0,0,0,0,0,0,447.421641791045,0,28.437636367086,0,0,0,0.0266962908085607
0900300011073,0,0,0,0,32.2520454023073,0,154.20396090535,0,0,0,0,0,0,0,0,0,0,0,3.7916848489448,0,0,0,0.0225649660806201
0900300011707,0,0,20.0102749686506,0,13.9270196055418,0,269.856931584362,0,40.4759844356066,0,0,0,0,384.65248075278,0,0,0,0,7.58336969788959,0,0,0,0.0197297046065506
0900300011745,0,0,5.71722141961446,0,19.0580268286361,0,0,0,44.1556193842981,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134743472658214
090030001086A,0,0,4.28791606471085,0,18.5693594740557,0,308.4079218107,0,22.0778096921491,0,0,0,0,106.847911320217,0,0,0,0,15.1667393957792,0,0,0,0.0179371101871393
0900300010696,0,0,18.8668306847277,0,15.5396218756571,0,1017.74614197531,0,35.3244955074385,0,0,0,0,0,0,0,0,0,0,0,178.701937406855,0,0.0207300377039682
0900300010709,0,27.628801843318,1.07197901617771,0,6.41375902886793,0,520.438368055556,0,33.1167145382236,0,0,0,0,240.407800470488,0,0,0,0,7.10940909177149,0,446.754843517139,0,0.0172314713117238
0900300011656,0,0,22.2971635364964,0,15.5396218756571,0,0,0,48.5711813227279,462.671382636656,0,0,0,0,0,0,0,0,2.27501090936688,0,0,0,0.018004544573364
0900300010963,0,22.1030414746544,18.8668306847277,0,16.7124235266501,0,0,0,4.41556193842981,0,0,0,0,0,0,0,0,0,2.27501090936688,0,0,0,0.0113092233775529
0900300010770,0,0,46.0950976956416,0,22.5397817300216,52.9259357344633,0,0,5.51945242303727,610.469185423366,0,0,0,48.0815600940975,49.0947428758598,0,0,0,5.68752727341719,0,0,0,0.00521183694771738
090030001079A,0,0,4.28791606471085,0,25.6550361154717,0,0,0,49.6750718073354,0,0,0,0,0,0,0,0,0,25.5938727303774,0,0,0,0.0243538104241592
0900300010304,0,0,34.3033285176868,0,16.4192231139019,0,323.828317901235,0,4.41556193842981,0,0,0,0,0,0,0,0,0,6.82503272810063,0,0,0,0.0184392987306599
0900300010164,0,0,16.0796852426657,0,13.7437693475741,26.4629678672316,1098.70322145062,0,5.51945242303727,0,0,0,0,80.1359334901625,0,2271.00378787879,0,0,4.2656454550629,0,0,0,0.0158196600303601
0900300010319,0,22.1030414746544,0,0,15.8328222884054,0,832.701388888889,0,0,0,0,0,0,153.860992301112,0,0,0,0,2.27501090936688,0,0,0,0.0250855969562215
0900300010198,0,0,2.14395803235542,0,14.2935201214771,0,0,0,0,0,0,0,0,641.0874679213,0,0,0,0,5.68752727341719,0,0,0,0.0149634981847198
0900300010130,0,0,15.436497832959,0,28.7336404493283,84.6814971751413,0,0,4.41556193842981,0,0,0,0,0,0,0,0,0,9.10004363746751,0,0,0,0.0166874225003569
0900300011660,0,0,17.1516642588434,414.226456207483,14.0317340386662,0,0,0,15.7698640658208,238.67968151891,0,0,0,0,0,0,0,911.162613981763,1.62500779240491,0,0,0,0.0210505875985419
0900300011641,0,55.2576036866359,5.71722141961446,185.870845734127,6.35267560954537,0,0,0,3.67963494869151,0,0,0,0,0,0,0,0,0,32.2293212160308,0,0,0,0.00985395026704993
0900400010180,0,0,20.5819971106121,0,26.3880371473423,0,0,0,52.9867432611577,0,0,0,0,0,0,0,357.937313432836,0,68.2503272810063,0,0,0,0.0173309878895131
0900400010195,0,505.212376563529,1.22511887563167,0,22.4088886886161,0,0,69.0720046082949,22.0778096921491,0,0,0,0,0,0,0,511.339019189765,0,26.0001246784786,0,0,0,0.0118321173551148
0900400010369,0,27.628801843318,63.246761954485,0,10.628514962124,0,0,290.102419354839,38.6361669612609,0,0,0,0,0,24.5473714379299,0,0,0,17.0625818202516,198.357645572666,0,0,0.00797944651834434
0900400010123,0,0,28.5861070980723,0,21.0126962469578,0,0,145.051209677419,110.389048460745,0,0,0,0,0,32.7298285839065,0,0,0,15.1667393957792,0,0,0,0.011417850153116
0900400010212,0,0,11.4344428392289,0,15.8816890238634,0,0,0,91.9908737172878,0,0,0,0,0,32.7298285839065,0,0,0,20.8542666691964,48.08670195701,0,0,0.0190563741124573
0900400010392,0,0,0,0,8.30734502786703,0,0,32.2336021505376,0,0,0,0,0,0,32.7298285839065,0,0,0,0,0,0,0,0.020130937352913
0900400010104,0,41.443202764977,21.4395803235542,0,12.2777672838329,0,0,120.876008064516,80.0320601340403,0,0,0,0,0,12.273685718965,0,0,0,11.3750545468344,54.0975397016362,0,0,0.013964535096774
0900400010138,0,0,4.28791606471085,0,25.4107024381815,35.2839571563089,0,0,51.5148892816811,0,0,0,0,0,0,0,0,0,43.6043757628651,24.043350978505,0,0,0.0118602476893176
0900400010119,0,15.7878867676103,35.5284473933184,0,7.7488680512037,0,0,124.329608294931,72.5413747027755,0,0,0,0,0,42.0812081793084,0,0,0,13.0000623392393,0,0,0,0.0102380080376419
0900400010049,0,0,0,0,27.1210381792129,0,0,338.452822580645,66.2334290764472,0,0,0,0,0,0,0,0,0,39.8126909139203,0,0,0,0.00889669849178243
0900400010208,0,15.7878867676103,17.1516642588434,0,13.4034474399199,0,0,0,151.390695031879,0,0,0,0,0,56.1082775724112,0,0,0,13.0000623392393,185.477278977038,0,0,0.0121336745899012
0900400010053,0,132.618248847926,0,0,39.2888553082652,0,0,0,52.9867432611577,0,0,0,0,0,39.2757943006878,0,0,0,11.3750545468344,0,0,0,0.0247537384009073
0900400010405,0,0,5.71722141961446,0,12.7053512190907,0,0,32.2336021505376,44.1556193842981,0,0,0,0,0,245.473714379299,0,0,0,1.8958424244724,0,0,0,0.00968220421074264
090040001002A,0,66.3091244239631,0,0,24.0424338453563,0,0,0,44.1556193842981,0,0,0,0,0,117.827382902064,0,0,0,6.82503272810063,0,0,0,0.0274181440427475
0900400010301,0,0,1.71516642588434,0,15.5396218756571,0,0,0,70.648991014877,0,0,0,0,0,0,0,0,0,11.3750545468344,259.668190567854,0,0,0.0149426775345503
0900400010299,0,0,51.4549927765302,0,21.6968305433704,0,0,0,163.375791721903,0,0,0,0,0,0,0,0,0,22.7501090936688,403.928296438884,0,0,0.0133996470136342
0900400010354,0,0,12.0061649811904,0,24.0424338453563,0,0,38.6803225806452,75.0645529533068,0,0,0,0,0,0,0,0,0,9.10004363746751,0,0,0,0.0114247637492165
090040001041A,0,640.988202764977,0,0,9.38241320794394,0,0,19.3401612903226,22.0778096921491,0,0,0,0,0,0,0,0,0,43.2252072779707,0,0,0,0.0127552599218166
090040001027A,0,0,0,0,44.4687292668176,0,0,0,51.5148892816811,0,0,0,0,0,0,0,0,0,3.7916848489448,0,0,0,0.0235091821983857
090040001034A,0,0,0,0,35.6727168843702,0,0,0,36.7963494869151,0,0,0,0,0,0,0,0,0,41.7085333383927,0,0,0,0.0269141527447647
0900400010072,0,0,0,0,29.3200412748248,0,0,0,51.5148892816811,0,0,0,0,0,0,0,0,0,7.58336969788959,0,0,0,0.0297429099567522
0900400010231,0,173.666754443713,18.3767831344751,0,18.0108824973924,0,0,165.772811059908,129.31288533973,0,0,0,0,0,0,0,0,0,13.0000623392393,61.8257596590128,0,0,0.0130496745572073
0900400010320,0,13.814400921659,10.7197901617771,0,8.79601238244744,0,0,36.2628024193548,35.8764407497422,0,0,0,0,0,49.0947428758598,0,0,0,9.95317272848009,90.1625661693937,0,0,0.0113168200075673
0900400010091,0,47.3636603028308,40.4289228958451,0,22.4088886886161,0,0,27.628801843318,176.622477537193,0,0,0,0,0,0,0,0,0,8.12503896202456,103.042932765021,0,0,0.0166822721291122
0900400010176,0,0,49.0047550252668,31.8635735544218,16.7543092998999,0,0,13.814400921659,85.1572659554321,0,0,0,0,0,28.0541387862056,0,0,0,78.0003740354358,0,0,0,0.00704762099352878
0900400010227,0,151.958410138249,18.2236432750211,0,25.8382863734394,0,115.652970679012,36.2628024193548,96.5904174031522,0,0,0,0,0,73.6421143137897,0,0,0,18.4844636386059,0,0,0,0.014062844118207
0900400010373,0,55.2576036866359,35.7326338725904,0,46.6677323624295,105.851871468927,0,0,180.302112485884,0,0,0,0,0,0,0,0,0,111.854703043871,0,0,0,0.0136163925230973
0900400010250,0,0,39.2038040202135,0,12.7751608411737,0,0,27.628801843318,119.850966900238,0,0,0,0,0,14.0270693931028,0,0,0,32.5001558480982,494.606077272102,0,0,0.0128360650604487
0900400200246,0,207.216013824885,0,0,27.1210381792129,105.851871468927,0,36.2628024193548,237.336454190602,0,0,0,0,0,36.8210571568949,0,0,0,12.7969363651887,324.585238209817,0,0,0.0115744399411199
0900400200388,0,0,0,0,12.4610175418005,0,0,0,99.3501436146708,0,0,0,0,0,98.1894857517196,0,0,0,5.68752727341719,0,0,0,0.0134481463233428
0900400200316,0,24.5589349718382,2.85861070980723,0,28.342706565664,0,0,279.357885304659,326.260965450647,14.2799809455758,0,0,0,0,87.2795428904174,0,0,0,20.2223191943722,208.375708480376,0,0,0.0109754143212194
090050001014A,0,0,6.43187409706627,0,32.6185459182426,0,0,0,0,0,0,0,0,0,0,0,0,0,8.53129091012579,108.195079403272,0,0,0.0268804017723245
0900500012803,0,303.916820276498,0,0,19.4245273445714,0,0,0,0,0,0,0,0,0,0,0,0,0,11.3750545468344,0,670.132265275708,0,0.0220014514887097
0900500012822,0,31.5757735352205,8.57583212942169,0,19.0580268286361,30.2433918482647,33.0437059082892,82.8864055299539,0,0,0,0,0,0,0,0,0,0,1.62500779240491,0,0,0,0.0361062318518199
0900500012790,0,331.545622119816,1.22511887563167,0,6.28286598746246,0,0,55.2576036866359,3.15397281316415,0,0,0,0,0,0,0,0,0,1.62500779240491,0,255.288482009793,0,0.0243709218577339
0900500012856,0,0,8.57583212942169,0,10.2620144461887,0,0,0,5.51945242303727,0,0,0,0,0,0,0,0,0,14.218818183543,0,0,0,0.0101426435483385
0900500012593,0,0,0,0,43.3936610867407,0,0,0,48.5711813227279,0,0,0,0,0,19.6378971503439,0,0,0,34.1251636405032,144.26010587103,0,0,0.0127978615502885
0900500010135,0,0,17.1516642588434,0,54.9750773902965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0264589149590785
0900500013271,0,0,17.1516642588434,0,36.1613842389506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.34680782804,0,0,0.025358456845267
0900500012964,0,0,0,0,37.5296528317757,0,0,0,8.83112387685963,0,0,0,0,0,19.6378971503439,0,0,0,6.82503272810063,86.5560635226179,0,0,0.0285943967954241
0900500013322,0,0,0,0,35.9170505616604,0,0,0,16.5583572691118,0,0,0,0,0,24.5473714379299,0,0,0,54.0315090974633,0,0,0,0.0164632812518703
0900500010012,0,0,0,0,53.7534090038455,0,0,0,7.35926989738302,0,0,0,0,0,0,0,0,0,11.3750545468344,0,0,0,0.0295858452462986
0900500012610,0,0,37.7336613694555,0,35.7704503552863,0,0,0,35.3244955074385,0,0,0,0,0,0,0,0,0,31.8501527311363,115.408084696824,0,0,0.0294254960400258
0900500012625,0,0,44.3084660020121,0,31.7633780477269,70.5679143126177,0,0,36.7963494869151,0,0,0,0,0,0,0,0,0,47.3960606118099,264.476860763555,0,0,0.028979020558202
0900500012752,0,0,17.1516642588434,0,32.8384462278038,42.3407485875706,0,0,8.83112387685963,0,0,0,0,0,0,0,0,0,27.3001309124025,0,0,0,0.0332320718100179
0900500012771,0,0,85.7583212942169,0,31.5190443704367,0,0,0,77.2723339225217,0,0,0,0,0,0,0,0,0,48.3439818240461,0,0,0,0.030128300391542
